League,Home,Away,Home Score,Away Score,Home xG,Away xG,Home League Score,Away League Score,Home Scorers,Away Scorers,Home Penalty Scorers,Away Penalty Scorers,Home Own Goal Scorers,Away Own Goal Scorers,Home Goals Minutes,Away Goals Minutes,Home Penalty Goals Minutes,Away Penalty Goals Minutes,Home Own Goal Minutes,Away Own Goal Minutes,Home Manager,Away Manager,Home Captain,Away Captain,Date,Venue Time,Attendance,Venue,Referee,AR1,AR2,Fourth Official,VAR,Home Formation,Away Formation,Home First Squad,Away First Squad,Home Bench,Away Bench,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Crosses,Away Crosses,Home Touches,Away Touches,Home Tackles,Away Tackles,Home Interceptions,Away Interceptions,Home Aerials Won,Away Aerials Won,Home Clearances,Away Clearances,Home Offsides,Away Offsides,Home Goal Kicks,Away Goal Kicks,Home Throw Ins,Away Throw Ins,Home Long Balls,Away Long Balls,Home Yellow Cards,Home Red Cards,Away Yellow Cards,Away Red Cards
Ligue 1,Troyes,Nice,1,0,0.9,0.6,2/3/2005,5/2/2002,['Mama Samba Baldé'],[],[],[],[],[],['4’'],[],[],[],[],[],Laurent Batlles,Christophe Galtier,Jimmy Giraudon,Dante,10/17/2021,13:00,7925,"Stade de l'Aube, Troyes",Johan Hamel,Mathieu Grosbost,Julien Aube,Anthony Ustaritz,Wilfried Bien,3/4/2003,4/4/2002,"['Gauthier Gallon', 'Youssouf Koné', 'Giulian Biancone', 'Rominigue Kouamé', 'Yoann Touzghar', 'Jimmy Giraudon', 'Yoann Salmier', 'Oualid El Hajjam', 'Renaud Ripart', 'Xavier Chavalerin', 'Mama Samba Baldé']","['Walter Benítez', 'Dante', 'Andy Delort', 'Pablo Rosario', 'Kasper Dolberg', 'Hassane Kamara', 'Mario Lemina', 'Youcef Atal', 'Calvin Stengs', 'Jean-Clair Todibo', 'Hicham Boudaoui']","['Sebastien Renot', 'Erik Palmer-Brown', 'Tristan Dingomé', 'Suk Hyun-jun', 'Dylan Chambost', 'Adil Rami', 'Brandon Domingues', 'Nassim Chadli', 'Issa Kaboré']","['Marcin Bułka', 'Flavius Daniliuc', 'Morgan Schneiderlin', 'Alexis Claude-Maurice', 'Amine Gouiri', 'Khéphren Thuram', 'Jordan Lotomba', 'Evann Guessand', 'Lucas Da Cunha']",10,20,3,3,23,17,484,714,16,12,13,17,11,14,18,18,2,0,9,4,14,14,60,58,2,0,1,0
Ligue 1,Brest,Reims,1,1,0.5,0.8,0-5-5,2/5/2003,['Franck Honorat'],['Wout Faes'],[],[],[],[],['74’'],['12’'],[],[],[],[],Michel Der Zakarian,Óscar García,Brendan Chardonnet,Yunis Abdelhamid,10/17/2021,15:00,9693,"Stade Francis-Le Blé, Brest",Jeremy Stinat,Christophe Mouysset,Valentin Evrard,Pierre Legat,Ruddy Buquet,4-2-3-1,3-4-1-2,"['Marco Bizot', 'Jean-Kevin Duverne', 'Lilian Brassier', 'Brendan Chardonnet', 'Franck Honorat', 'Steve Mounié', 'Romain Faivre', 'Julien Faussurier', 'Jérémy Le Douaron', 'Hugo Magnetti', 'Hianga Mananga Mbock']","['Predrag Rajković', 'Wout Faes', 'Ghislain Konan', 'Yunis Abdelhamid', 'Andrew Gravillon', 'El Bilal Touré', 'Nathanael Mbuku', 'Alexis Flips', 'Ilan Kebbal', 'Azor Matusiwa', 'Dion Lopy']","['Gautier Larsonneur', 'Haris Belkebla', 'Irvin Cardona', 'Dénys Bain', 'Rafiki Said', 'Jere Uronen', 'Youssouph Badji', 'Noé Sow']","['Nicolas Penneteau', 'Fodé Doucouré', 'Valon Berisha', 'Anastasios Donis', 'Mitchell van Bergen', 'Moreto Cassamã', 'Philippe Koffi', 'Bradley Locko', 'Sambou Sissoko']",18,13,7,7,39,21,627,542,14,21,12,12,26,17,16,26,1,1,8,5,29,23,105,73,3,0,4,0
Ligue 1,Bordeaux,Nantes,1,1,0.5,1.3,1/5/2004,4/2/2004,['Hwang Ui-jo'],['Pedro Chirivella'],[],[],[],[],['62’'],['75’'],[],[],[],[],Vladimir Petković,Antoine Kombouare,Laurent Koscielny,Alban Lafont,10/17/2021,15:00,39510,"Stade Matmut-Atlantique, Bordeaux",Willy Delajod,Erwan Finjean,Brice Parinet-Le Tellier,Robin Chapapria,François Letexier,4-1-3-2,4-2-3-1,"['Benoît Costil', 'Abdel Jalil Medioub', 'Otávio', 'Laurent Koscielny', 'Jean Onana', 'Sekou Mara', 'Ricardo Mangas', 'Hwang Ui-jo', 'Yacine Adli', 'Javairô Dilrosun', 'Enock Kwateng']","['Alban Lafont', 'Fábio', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Wylan Cyprien', 'Ludovic Blas', 'Dennis Appiah', 'Randal Kolo Muani', 'Osman Bukari', 'Moses Simon']","['Gaëtan Poussin', 'Samuel Kalu', 'Fransérgio', 'Gideon Mensah', 'Mehdi Zerkane', 'Timothee Pembele', ""M'Baye Niang"", 'Remi Oudin', 'Alberth Elis']","['Rémy Descamps', 'Roli Pereira de Sa', 'Kalifa Coulibaly', 'Marcus Coco', 'Charles Traore', 'Samuel Moutoussamy', 'Sébastien Corchia', 'Renaud Emond', 'Abdoulaye Sylla']",10,16,2,5,15,18,626,466,14,11,6,10,24,23,16,16,1,3,11,8,23,23,77,68,2,0,3,0
Ligue 1,Metz,Rennes,0,3,0.9,2.2,1/3/2006,4/3/2003,[],"['Gaëtan Laborde', 'Kamaldeen Sulemana', 'Martin Terrier']",[],[],[],[],[],"['24’', '37’', '45’']",[],[],[],[],Frédéric Antonetti,Bruno Génésio,Matthieu Udol,Hamari Traoré,10/17/2021,15:00,15679,"Stade Saint-Symphorien, Longeville-lès-Metz",Benoît Millot,Stephan Luzi,Aurélien Drouet,Mehdi Mokhtari,Pierre Gaillouste,4-1-4-1,4/4/2002,"['Alexandre Oukidja', 'Matthieu Udol', 'Jemerson', ""Kévin N'Doram"", 'Nicolas de Préville', 'Farid Boulaya', 'Opa Nguette', 'Vincent Pajot', 'Pape Matar Sarr', 'Lamine Gueye', 'Amadou Mbengue']","['Alfred Gomis', 'Nayef Aguerd', 'Martin Terrier', 'Kamaldeen Sulemana', 'Benjamin Bourigeaud', 'Flavien Tait', 'Warmed Omari', 'Gaëtan Laborde', 'Birger Meling', 'Hamari Traoré', 'Jonas Martin']","['Marc-Aurèle Caillard', 'Boubacar Traoré', 'Warren Tchimbembé', 'Cheikh Tidiane Sabaly', 'Sofiane Alakouch', 'William Mikelbrencis', 'Papa Ndiaga Yade', 'Lenny Lacroix']","['Romain Salin', 'Adrien Truffert', 'Loïc Bade', 'Baptiste Santamaria', 'Serhou Guirassy', 'Loum Tchaouna', 'Lovro Majer', 'Lorenz Assignon', 'Lesley Ugochukwu']",14,9,4,10,19,24,494,804,14,13,7,4,13,13,21,14,2,2,8,2,16,16,69,75,3,0,1,0
Ligue 1,Strasbourg,Saint-Étienne,5,1,2.1,1,4/2/2004,0-4-6,"['Maxime Le Marchand', 'Kévin Gameiro', 'Ludovic Ajorque', 'Habib Diallo']",[],[],['Wahbi Khazri'],['Zaydou Youssouf'],[],"['26’', '69’', '73’', '85’']",[],[],['45+5’'],['38’'],[],Julien Stéphan,Claude Puel,Dimitri Liénard,Mahdi Camara,10/17/2021,15:00,25371,"Stade de la Meinau, Strasbourg",Mikael Lesage,Huseyin Ocak,Djemel Zitouni,Alexandre Perreau Niel,Dominique Julien,5/3/2002,4-2-3-1,"['Matz Sels', 'Frederic Guilbert', 'Lucas Perrin', 'Jean-Eudes Aholou', 'Kévin Gameiro', 'Dimitri Liénard', 'Anthony Caci', 'Gerzino Nyamsi', 'Maxime Le Marchand', 'Ludovic Ajorque', 'Ibrahima Sissoko']","['Etienne Green', 'Harold Moukoudi', 'Timothée Kolodziejczak', 'Ryad Boudebouz', 'Mahdi Camara', 'Wahbi Khazri', 'Arnaud Nordin', 'Yvan Neyou', 'Denis Bouanga', 'Zaydou Youssouf', 'Mickael Nade']","['Eiji Kawashima', 'Abdul Majeed Waris', 'Sanjin Prcić', 'Jean-Ricner Bellegarde', 'Habib Diallo', 'Mouhamadou Diarra', 'Nordine Kandil', 'Aymeric Ahmed']","['Stefan Bajic', 'Saidou Sow', 'Lucas Gourna-Douath', 'Jean-Philippe Krasso', 'Adil Aouchiche', 'Romain Hamouma', 'Aimen Moueffek', 'Bryan Djile Nokoué', 'Elhadji Dieye']",18,10,7,4,22,18,592,567,19,17,8,7,10,9,14,15,0,3,4,7,22,16,67,60,3,0,2,1
Ligue 1,Montpellier,Lens,1,0,1.5,0.9,3/4/2003,5/3/2002,['Stephy Mavididi'],[],[],[],[],[],['47’'],[],[],[],[],[],Olivier Dall’Oglio,Franck Haise,Téji Savanier,Seko Fofana,10/17/2021,17:00,12474,"Stade de la Mosson, Montpellier",Florent Batta,Gilles Lang,Laurent Coniglio,Floris Aubin,Thomas Léonard,4-2-3-1,3-4-1-2,"['Jonas Omlin', 'Mamadou Sakho', 'Junior Sambia', 'Valère Germain', 'Stephy Mavididi', 'Téji Savanier', 'Jordan Ferri', 'Joris Chotard', 'Maxime Estève', 'Florent Mollet', 'Nicolas Cozza']","['Jean-Louis Leca', 'Kevin Danso', 'Christopher Wooh', 'Florian Sotoca', 'Seko Fofana', 'Jonathan Clauss', 'Arnaud Kalimuendo', 'David Pereira da Costa', 'Jonathan Gradit', 'Cheick Doucouré', 'Przemysław Frankowski']","['Matis Carvalho', 'Arnaud Souquet', 'Mihailo Ristić', 'Léo Leroy', 'Elye Wahi', 'Mathías Suárez', 'Nicholas Gioacchini', 'Béni Makouana', 'Sacha Delaye']","['Wuilker Faríñez', 'Deiver Machado', 'Yannick Cahuzac', 'Wesley Saïd', 'Corentin Jean', 'Charles Boli', 'Samba Sow', 'Jonathan Varane', 'Malcom Musquet']",8,15,3,2,20,20,574,572,9,18,12,8,8,12,14,18,1,2,15,9,29,30,81,65,4,0,4,0
Ligue 1,Marseille,Lorient,4,1,1.8,2.2,5/2/2002,3/5/2002,"['Boubacar Kamara', 'Mattéo Guendouzi', 'Arkadiusz Milik']",[],[],['Armand Lauriente'],['Houboulang Mendes'],[],"['27’', '56’', '85’']",[],[],['13’'],['90+2’'],[],Jorge Sampaoli,Christophe Pélissier,Dimitri Payet,Laurent Abergel,10/17/2021,20:45,57349,"Orange Vélodrome, Marseille",Antony Gautier,Benjamin Pagès,Nicolas Danos,Aurélien Petit,Stéphanie Frappart,3-2-4-1,5/3/2002,"['Pau López', 'William Saliba', 'Boubacar Kamara', 'Mattéo Guendouzi', 'Arkadiusz Milik', 'Dimitri Payet', 'Luan Peres Petroni', 'Duje Ćaleta-Car', 'Konrad De La Fuente', 'Valentin Rongier', 'Pol Lirola']","['Paul Nardi', 'Igor Carioca', 'Moritz Jenz', 'Laurent Abergel', 'Stéphane Diarra', 'Enzo Le Fée', 'Julien Laporte', 'Houboulang Mendes', 'Thomas Monconduit', 'Vincent Le Goff', 'Armand Lauriente']","['Steve Mandanda', 'Álvaro González', 'Leonardo Balerdi', 'Gerson', 'Luis Henrique', 'Bamba Dieng', 'Pape Gueye', 'Jordan Amavi', 'Salim Ben Seghir']","['Matthieu Dreyer', 'Thomas Fontaine', 'Quentin Boisgard', 'Jérôme Hergault', 'Samuel Loric', 'Adrian Grbić', 'Léo Pétrot', 'Théo Le Bris', 'Dango Ouattara']",7,10,6,4,17,11,715,458,12,18,13,13,6,6,7,16,2,1,9,10,14,15,45,61,0,0,1,0
Ligue 1,Saint-Étienne,Angers,2,2,1.6,0.5,0-5-6,4/5/2002,"['Wahbi Khazri', 'Mickael Nade']","['Ismaël Traoré', 'Angelo Fulgini']",[],[],[],[],"['61’', '90+4’']","['28’', '56’']",[],[],[],[],Claude Puel,Gérald Baticle,Mahdi Camara,Ismaël Traoré,10/22/2021,21:00,19836,"Stade Geoffroy-Guichard, Saint-Étienne",Antony Gautier,Mehdi Rahmouni,Julien Aube,Arnaud Baert,Hamid Guenaoui,4-1-2-1-2,3-4-1-2,"['Stefan Bajic', 'Harold Moukoudi', 'Saidou Sow', 'Lucas Gourna-Douath', 'Ryad Boudebouz', 'Mahdi Camara', 'Wahbi Khazri', 'Jean-Philippe Krasso', 'Yvan Neyou', 'Yvann Macon', 'Aimen Moueffek']","['Paul Bernardoni', 'Batista Mendy', 'Thomas Mangani', 'Sofiane Boufal', 'Ismaël Traoré', 'Angelo Fulgini', 'Jimmy Cabot', 'Pierrick Capelle', 'Stéphane Bahoken', 'Romain Thomas', 'Vincent Manceau']","['Boubacar Fall', 'Juan Ignacio Ramírez', 'Gabriel Silva', 'Adil Aouchiche', 'Arnaud Nordin', 'Denis Bouanga', 'Romain Hamouma', 'Assane Dioussé', 'Mickael Nade']","['Danijel Petković', 'Souleyman Doumbia', 'Enzo Ebosse', 'Casimir Ninga', 'Bilal Brahimi', 'Azzedine Ounahi', 'Mohamed Ali Cho', 'Antonin Bobichon', 'Mathias Pereira Lage']",12,18,6,1,33,4,747,498,34,25,10,11,20,16,16,22,4,1,4,14,18,27,64,60,0,0,3,0
Ligue 1,Nantes,Clermont Foot,2,1,1.3,1.1,5/2/2004,3/4/2004,"['Andrei Girotto', 'Ludovic Blas']",['Mohamed Lamine Bayo'],[],[],[],[],"['38’', '61’']",['49’'],[],[],[],[],Antoine Kombouare,Pascal Gastien,Alban Lafont,Florent Ogier,10/23/2021,17:00,19968,"Stade de la Beaujoire - Louis Fonteneau, Nantes",Romain Lissorgue,Bastien Courbet,Valentin Evrard,Cédric Dos Santos,Florent Batta,4/3/2003,4-2-3-1,"['Alban Lafont', 'Fábio', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Roli Pereira de Sa', 'Ludovic Blas', 'Jean-Charles Castelletto', 'Randal Kolo Muani', 'Sébastien Corchia', 'Moses Simon']","['Arthur Desmas', 'Cédric Hountondji', 'Jason Berthomier', ""Vital N'Simba"", 'Elba Rashani', 'Salis Abdul Samed', 'Akim Zedadka', 'Florent Ogier', 'Jodel Dossou', 'Johan Gastien', 'Mohamed Lamine Bayo']","['Rémy Descamps', 'Kalifa Coulibaly', 'Wylan Cyprien', 'Marcus Coco', 'Dennis Appiah', 'Charles Traore', 'Samuel Moutoussamy', 'Renaud Emond', 'Gor Manvelyan']","['Ouparine Djoco', 'Jean-Claude Billong', 'Saîf-Eddine Khaoui', 'Jonathan Iglesias', 'Jim Allevinah', 'Arial Mendy', 'Oriol Busquets', 'Pierre-Yves Hamel', 'Alidu Seidu']",15,11,1,3,12,14,579,651,14,12,12,13,11,6,7,10,0,1,5,8,20,12,68,54,1,1,0,1
Ligue 1,Lille,Brest,1,1,1.7,1.2,4/3/2004,0-6-5,['Jonathan David'],['Romain Faivre'],[],[],[],[],['19’'],['32’'],[],[],[],[],Jocelyn Gourvennec,Michel Der Zakarian,José Fonte,Brendan Chardonnet,10/23/2021,21:00,32613,"Stade Pierre-Mauroy, Villeneuve-d'Ascq",Clément Turpin,Nicolas Danos,Cyril Gringore,Benjamin Lepaysant,Alexandre Castro,4-2-2-2,4-2-3-1,"['Ivo Grbić', 'Zeki Çelik', 'Tiago Djaló', 'José Fonte', 'Xeka', 'Jonathan David', 'Burak Yılmaz', 'Angel Gomes', 'Benjamin André', 'Timothy Weah', 'Reinildo Mandava']","['Marco Bizot', 'Jean-Kevin Duverne', 'Brendan Chardonnet', 'Haris Belkebla', 'Franck Honorat', 'Steve Mounié', 'Ronaël Pierre-Gabriel', 'Romain Faivre', 'Christophe Hérelle', 'Jérémy Le Douaron', 'Hugo Magnetti']","['Adam Jakubech', 'Gabriel Gudmundsson', 'Jonathan Bamba', 'Jonathan Ikone', 'Yusuf Yazıcı', 'Renato Sanches', 'Amadou Onana', 'Jérémy Pied', 'Domagoj Bradarić']","['Gautier Larsonneur', 'Lilian Brassier', 'Lucien Agoume', 'Irvin Cardona', 'Dénys Bain', 'Jere Uronen', 'Julien Faussurier', 'Hianga Mananga Mbock', 'Youssouph Badji']",10,15,5,4,29,15,724,491,17,21,9,22,17,22,10,27,1,1,8,13,28,13,87,84,1,0,2,0
Ligue 1,Nice,Lyon,3,2,2.4,1.4,6/2/2002,4/4/2003,"['Youcef Atal', 'Evann Guessand']","['Karl Toko Ekambi', 'Houssem Aouar']",['Andy Delort'],[],[],[],"['81’', '90+2’']","['35’', '68’']",['89’'],[],[],[],Christophe Galtier,Peter Bosz,Dante,Leo Dubois,10/24/2021,13:00,24519,"Stade de Nice, Nice",Jérôme Brisard,Alexis Auger,Erwan Finjean,Eric Wattellier,Bastien Dechepy,4/4/2002,4-2-3-1,"['Walter Benítez', 'Dante', 'Flavius Daniliuc', 'Andy Delort', 'Kasper Dolberg', 'Amine Gouiri', 'Mario Lemina', 'Khéphren Thuram', 'Jean-Clair Todibo', 'Melvin Bard', 'Hicham Boudaoui']","['Anthony Lopes', 'Emerson Palmieri', 'Jason Denayer', 'Karl Toko Ekambi', 'Houssem Aouar', 'Lucas Paquetá', 'Tino Kadewere', 'Leo Dubois', 'Maxence Caqueret', 'Jérôme Boateng', 'Bruno Guimarães']","['Marcin Bułka', 'Morgan Schneiderlin', 'Pablo Rosario', 'Alexis Claude-Maurice', 'Hassane Kamara', 'Youcef Atal', 'Jordan Lotomba', 'Evann Guessand', 'Lucas Da Cunha']","['Julian Pollersbeck', 'Sinaly Diomande', 'Henrique', 'Malo Gusto', 'Rayan Cherki', 'Habib Keita', 'Damien Da Silva', 'Thiago Mendes', 'Xherdan Shaqiri']",11,7,3,2,7,11,590,732,24,27,16,5,9,3,13,12,1,2,6,8,22,18,66,67,1,0,0,1
Ligue 1,Rennes,Strasbourg,1,0,1.2,0.9,5/3/2003,4/2/2005,['Nayef Aguerd'],[],[],[],[],[],['82’'],[],[],[],[],[],Bruno Génésio,Julien Stéphan,Hamari Traoré,Alexander Djiku,10/24/2021,15:00,27185,"Roazhon Park, Rennes",Stéphanie Frappart,Mikael Berchebru,Philippe Jeanne,Samir Zolota,Amaury Delerue,4/4/2002,5/3/2002,"['Alfred Gomis', 'Nayef Aguerd', 'Martin Terrier', 'Kamaldeen Sulemana', 'Benjamin Bourigeaud', 'Flavien Tait', 'Warmed Omari', 'Gaëtan Laborde', 'Birger Meling', 'Hamari Traoré', 'Jonas Martin']","['Matz Sels', 'Frederic Guilbert', 'Kévin Gameiro', 'Sanjin Prcić', 'Jean-Ricner Bellegarde', 'Anthony Caci', 'Gerzino Nyamsi', 'Maxime Le Marchand', 'Alexander Djiku', 'Ludovic Ajorque', 'Ibrahima Sissoko']","['Romain Salin', 'Adrien Truffert', 'Loïc Bade', 'Baptiste Santamaria', 'Serhou Guirassy', 'Loum Tchaouna', 'Lovro Majer', 'Lorenz Assignon', 'Lesley Ugochukwu']","['Eiji Kawashima', 'Lucas Perrin', 'Jean-Eudes Aholou', 'Abdul Majeed Waris', 'Adrien Thomasson', 'Dimitri Liénard', 'Habib Diallo', 'Mouhamadou Diarra', 'Nordine Kandil']",6,11,11,6,24,23,754,486,11,13,7,17,17,18,20,14,1,3,4,19,18,16,57,90,1,0,2,0
Ligue 1,Lens,Metz,4,1,1.8,0.8,6/3/2002,1/3/2007,"['Wesley Saïd', 'Wesley Saïd', 'Ignatius Ganago', 'Przemysław Frankowski']",['Nicolas de Préville'],[],[],[],[],"['14’', '37’', '83’', '90’']",['33’'],[],[],[],[],Franck Haise,Frédéric Antonetti,Seko Fofana,Dylan Bronn,10/24/2021,15:00,35673,"Stade Bollaert-Delelis, Lens",Jérémie Pignard,Laurent Coniglio,Aurélien Drouet,Mickaël Leleu,Nicolas Rainville,3/4/2003,5/3/2002,"['Jean-Louis Leca', 'Kevin Danso', 'Florian Sotoca', 'Seko Fofana', 'Jonathan Clauss', 'Facundo Medina', 'Arnaud Kalimuendo', 'Wesley Saïd', 'Jonathan Gradit', 'Cheick Doucouré', 'Przemysław Frankowski']","['Alexandre Oukidja', 'Dylan Bronn', 'Matthieu Udol', 'Jemerson', ""Kévin N'Doram"", 'Nicolas de Préville', 'Farid Boulaya', 'Vincent Pajot', 'Thomas Delaine', 'Fabien Centonze', 'Habib Maïga']","['Wuilker Faríñez', 'Deiver Machado', 'Christopher Wooh', 'Ignatius Ganago', 'Gaël Kakuta', 'Yannick Cahuzac', 'David Pereira da Costa', 'Corentin Jean', 'Charles Boli']","['Marc-Aurèle Caillard', 'Boubacar Traoré', 'Opa Nguette', 'Pape Matar Sarr', 'Lamine Gueye', 'Amine Bassi', 'Sofiane Alakouch', 'Papa Ndiaga Yade', 'Amadou Mbengue']",9,13,5,6,18,18,620,527,13,14,15,10,18,16,12,15,1,0,5,5,21,25,61,59,2,0,3,0
Ligue 1,Lorient,Bordeaux,1,1,1.2,1,3/6/2002,1/6/2004,['Julien Laporte'],['Alberth Elis'],[],[],[],[],['76’'],['46’'],[],[],[],[],Christophe Pélissier,Vladimir Petković,Fabien Lemoine,Laurent Koscielny,10/24/2021,15:00,11678,"Stade Yves Allainmat - Le Moustoir, Lorient",Thomas Léonard,Gilles Lang,Steven Torregrossa,Azzedine Souifi,Yohann Rouinsard,5/3/2002,4-1-3-2,"['Paul Nardi', 'Moritz Jenz', 'Laurent Abergel', 'Stéphane Diarra', 'Quentin Boisgard', 'Terem Moffi', 'Jérôme Hergault', 'Julien Laporte', 'Houboulang Mendes', 'Fabien Lemoine', 'Vincent Le Goff']","['Benoît Costil', 'Stian Rode Gregersen', 'Otávio', 'Laurent Koscielny', 'Jean Onana', 'Ricardo Mangas', 'Yacine Adli', 'Javairô Dilrosun', 'Enock Kwateng', 'Remi Oudin', 'Alberth Elis']","['Matthieu Dreyer', 'Igor Carioca', 'Thomas Fontaine', 'Enzo Le Fée', 'Samuel Loric', 'Thomas Monconduit', 'Adrian Grbić', 'Sambou Soumano', 'Léo Pétrot']","['Gaëtan Poussin', 'Abdel Jalil Medioub', 'Mexer', 'Jimmy Briand', 'Samuel Kalu', 'Sekou Mara', 'Fransérgio', 'Gideon Mensah', 'Timothee Pembele']",12,13,9,4,29,11,667,603,16,10,17,15,16,11,10,34,3,0,5,9,17,16,68,79,4,0,2,1
Ligue 1,Reims,Troyes,1,2,0.8,0.9,2/5/2004,3/3/2005,['Yunis Abdelhamid'],"['Mama Samba Baldé', 'Xavier Chavalerin']",[],[],[],[],['6’'],"['41’', '65’']",[],[],[],[],Óscar García,Laurent Batlles,Yunis Abdelhamid,Jimmy Giraudon,10/24/2021,15:00,12326,"Stade Auguste-Delaune II, Reims",Pierre Gaillouste,Guillaume Debart,Mohamed Benkemouche,Ali Djedid,Mikael Lesage,4/4/2002,3/4/2003,"['Predrag Rajković', 'Wout Faes', 'Ghislain Konan', 'Yunis Abdelhamid', 'Andrew Gravillon', 'El Bilal Touré', 'Alexis Flips', 'Anastasios Donis', 'Ilan Kebbal', 'Azor Matusiwa', 'Moreto Cassamã']","['Gauthier Gallon', 'Giulian Biancone', 'Rominigue Kouamé', 'Yoann Touzghar', 'Jimmy Giraudon', 'Yoann Salmier', 'Renaud Ripart', 'Adil Rami', 'Xavier Chavalerin', 'Mama Samba Baldé', 'Issa Kaboré']","['Yehvann Diouf', 'Nathanael Mbuku', 'Valon Berisha', 'Mitchell van Bergen', 'Mathieu Cafaro', 'Dion Lopy', 'Philippe Koffi', 'Bradley Locko', 'Sambou Sissoko']","['Jessy Moulin', 'Erik Palmer-Brown', 'Tristan Dingomé', 'Suk Hyun-jun', 'Gerson Rodrigues', 'Gabriel Mutombo', 'Dylan Chambost', 'Brandon Domingues', 'Nassim Chadli']",14,13,7,1,24,10,627,540,22,19,10,10,8,18,8,24,1,1,2,13,27,32,52,59,4,0,2,0
Ligue 1,Monaco,Montpellier,3,1,1.3,1.3,5/2/2004,3/4/2004,"['Kevin Volland', 'Wissam Ben Yedder', 'Gelson Martins']",[],[],['Téji Savanier'],[],[],"['12’', '17’', '61’']",[],[],['81’'],[],[],Niko Kovač,Olivier Dall’Oglio,Wissam Ben Yedder,Téji Savanier,10/24/2021,17:00,4861,"Stade Louis II., Monaco",François Letexier,Cyril Mugnier,Mathieu Grosbost,Olivier Thual,Franck Schneider,4/4/2002,4-2-3-1,"['Alexander Nübel', 'Guillermo Maripán', 'Gelson Martins', 'Aurélien Tchouaméni', 'Wissam Ben Yedder', 'Caio Henrique Oliveira Silva', 'Strahinja Pavlović', 'Ruben Aguilar', 'Kevin Volland', 'Eliot Matazo', 'Sofiane Diop']","['Jonas Omlin', 'Mamadou Sakho', 'Junior Sambia', 'Valère Germain', 'Stephy Mavididi', 'Téji Savanier', 'Joris Chotard', 'Maxime Estève', 'Léo Leroy', 'Florent Mollet', 'Nicolas Cozza']","['Radosław Majecki', 'Benoît Badiashile', 'Axel Disasi', 'Myron Boadu', 'Jean Lucas', 'Ismail Jakobs', 'Aleksandr Golovin', 'Djibril Sidibé', 'Youssouf Fofana']","['Dimitry Bertaud', 'Arnaud Souquet', 'Mihailo Ristić', 'Yanis Guermouche', 'Elye Wahi', 'Nicholas Gioacchini', 'Béni Makouana', 'Redouane Halhal', 'Sacha Delaye']",14,16,4,4,14,14,726,454,21,12,13,8,9,12,11,12,3,6,5,7,21,21,78,53,1,0,4,0
Ligue 1,Marseille,Paris Saint-Germain,0,0,1.1,1.4,5/3/2002,9/1/2001,[],[],[],[],[],[],[],[],[],[],[],[],Jorge Sampaoli,Mauricio Pochettino,Dimitri Payet,Marquinhos,10/24/2021,20:45,65121,"Orange Vélodrome, Marseille",Benoît Bastien,Aurélien Berthomieu,Benjamin Pagès,Johan Hamel,Willy Delajod,4-2-3-1,4-2-3-1,"['Pau López', 'William Saliba', 'Boubacar Kamara', 'Mattéo Guendouzi', 'Arkadiusz Milik', 'Dimitri Payet', 'Luan Peres Petroni', 'Duje Ćaleta-Car', 'Cengiz Ünder', 'Valentin Rongier', 'Pol Lirola']","['Keylor Navas', 'Achraf Hakimi', 'Presnel Kimpembe', 'Marquinhos', 'Marco Verratti', 'Kylian Mbappé', 'Neymar', 'Ángel Di María', 'Danilo Pereira', 'Nuno Mendes', 'Lionel Messi']","['Steve Mandanda', 'Álvaro González', 'Leonardo Balerdi', 'Amine Harit', 'Gerson', 'Bamba Dieng', 'Konrad De La Fuente', 'Pape Gueye', 'Jordan Amavi']","['Gianluigi Donnarumma', 'Mauro Icardi', 'Juan Bernat', 'Georginio Wijnaldum', 'Ander Herrera', 'Abdou Diallo', 'Julian Draxler', 'Thilo Kehrer', 'Idrissa Gana Gueye']",7,8,4,5,21,8,614,644,20,10,12,9,3,5,9,10,4,4,6,15,8,15,51,36,1,0,1,1
