URL,League,Home,Away,Home Score,Away Score,Home xG,Away xG,Home League Score,Away League Score,Home Scorers,Away Scorers,Home Penalty Scorers,Away Penalty Scorers,Home Own Goal Scorers,Away Own Goal Scorers,Home Goals Minutes,Away Goals Minutes,Home Penalty Goals Minutes,Away Penalty Goals Minutes,Home Own Goal Minutes,Away Own Goal Minutes,Home Manager,Away Manager,Home Captain,Away Captain,Date,Venue Time,Attendance,Venue,Referee,AR1,AR2,Fourth Official,VAR,Home Formation,Away Formation,Home First Squad,Away First Squad,Home Bench,Away Bench,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Crosses,Away Crosses,Home Touches,Away Touches,Home Tackles,Away Tackles,Home Interceptions,Away Interceptions,Home Aerials Won,Away Aerials Won,Home Clearances,Away Clearances,Home Offsides,Away Offsides,Home Goal Kicks,Away Goal Kicks,Home Throw Ins,Away Throw Ins,Home Long Balls,Away Long Balls,Home Yellow Cards,Home Red Cards,Away Yellow Cards,Away Red Cards
https://fbref.com/en/matches/f58006fb/Cagliari-Bologna-January-11-2022-Serie-A,Serie A,Cagliari,Bologna,2,1,1.8,0.6,3-7-11,8-3-9,"['Leonardo Pavoletti', 'Gastón Pereiro']",['Riccardo Orsolini'],[],[],[],[],"['71’', '90+3’']",['54’'],[],[],[],[],Walter Mazzarri,Siniša Mihajlović,João Pedro,Roberto Soriano,2022-01-11,20:45,5583,"Unipol Domus, Cagliari",Davide Ghersini,Alessandro Costanzo,Marco Trinchieri,Matteo Marchetti,Fabio Maresca,3-5-2,3-1-4-2,"['Alessio Cragno', 'Răzvan Marin', 'João Pedro', 'Raoul Bellanova', 'Alessandro Deiola', 'Giorgio Altare', 'Charalambos Lykogiannis', 'Alberto Grassi', 'Leonardo Pavoletti', 'Andrea Carboni', 'Matteo Lovato']","['Łukasz Skorupski', 'Luis Binks', 'Kevin Bonifazi', 'Arthur Theate', 'Riccardo Orsolini', 'Nicolás Domínguez', 'Marko Arnautović', 'Andreas Skov Olsen', 'Roberto Soriano', 'Mattias Svanberg', 'Mitchell Dijks']","['Simone Aresti', 'Boris Radunović', 'Luca Gagliano', 'Gastón Pereiro', 'Gabriele Zappa', 'Dalbert Henrique', 'Adam Obert', 'Riccardo Ladinetti']","['Francesco Bardi', 'Nicola Bagnolini', 'Nicolas Viola', 'Sydney van Hooijdonk', 'Lorenzo De Silvestri', 'Riccardo Stivanello', 'Niklas Pyyhtiä', 'Mattia Pagliuca', 'Gianmarco Cangiano', 'Diego Falcinelli']",12,15,5,5,27,16,597,547,15,14,17,15,22,19,18,28,3,1,4,5,30,29,78,86,3,0,2,0
https://fbref.com/en/matches/5a61b72f/Sampdoria-Torino-January-15-2022-Serie-A,Serie A,Sampdoria,Torino,1,2,1.3,1.3,5-5-12,9-4-8,['Francesco Caputo'],"['Wilfried Singo', 'Dennis Praet']",[],[],[],[],['18’'],"['27’', '67’']",[],[],[],[],Roberto D'Aversa,Ivan Jurić,Bartosz Bereszyński,Rolando Mandragora,2022-01-15,15:00,2549,"Stadio Comunale Luigi Ferraris, Genova",Luca Massimi,Pasquale Capaldo,Dario Garzelli,Federico Dionisi,Maurizio Mariani,4-2-3-1,3-4-3,"['Wladimiro Falcone', 'Morten Thorsby', 'Tommaso Augello', 'Francesco Caputo', 'Kristoffer Askildsen', 'Radu Drăgușin', 'Manolo Gabbiadini', 'Bartosz Bereszyński', 'Alex Ferrari', 'Antonio Candreva', 'Tomás Rincón']","['Vanja Milinković-Savić', 'Gleison Bremer', 'David Zima', 'Saša Lukić', 'Ricardo Rodríguez', 'Josip Brekalo', 'Wilfried Singo', 'Antonio Sanabria', 'Dennis Praet', 'Mërgim Vojvoda', 'Rolando Mandragora']","['Nicola Ravaglia', 'Ivan Saio', 'Albin Ekdal', 'Ernesto Torregrossa', 'Riccardo Ciervo', 'Andrea Conti', 'Ronaldo Vieira', 'Fabio Quagliarella', 'Gerard Yepes', 'Nicola Murru', 'Simone Trimboli']","['Etrit Berisha', 'Luca Gemello', 'Tommaso Pobega', 'Armando Izzo', 'Simone Zaza', 'Marko Pjaca', 'Simone Verdi', 'Koffi Djidji', 'Magnus Warming', 'Mohamed Fares', 'Alessandro Buongiorno']",12,14,3,10,20,35,441,682,15,2,11,10,21,20,35,21,3,1,7,6,11,24,64,71,0,0,2,0
https://fbref.com/en/matches/58f7c81f/Salernitana-Lazio-January-15-2022-Serie-A,Serie A,Salernitana,Lazio,0,3,0.3,1.9,3-2-15,10-5-7,[],"['Ciro Immobile', 'Ciro Immobile', 'Manuel Lazzari']",[],[],[],[],[],"['7’', '10’', '66’']",[],[],[],[],Stefano Colantuono,Maurizio Sarri,Francesco Di Tacchio,Ciro Immobile,2022-01-15,18:00,2559,"Stadio Arechi, Salerno",Rosario Abisso,F. Schirru,Luigi Lanotte,Gianpiero Miele,Luigi Nasca,3-5-2,4-3-3,"['Vid Belec', 'Freddie Veseli', 'Andrea Schiavone', 'Federico Bonazzoli', 'Francesco Di Tacchio', 'Cedric Gondo', 'Luca Ranieri', 'Joel Obi', 'Wajdi Kechrida', 'Filippo Delli Carri', 'Andrei Motoc']","['Thomas Strakosha', 'Luiz Felipe', 'Patric', 'Pedro', 'Luis Alberto', 'Ciro Immobile', 'Mattia Zaccagni', 'Sergej Milinković-Savić', 'Elseid Hysaj', 'Danilo Cataldi', 'Adam Marušić']","['Guido Guerrieri', 'Matteo Ruggeri', 'Lorenzo Cannavale', 'Alessandro Russo', 'Mario Perrone', 'Tommaso De Lorenzo', 'Edoardo Vergani']","['Pepe Reina', 'Marius Adamonis', 'Lucas Leiva', 'Felipe Anderson', 'Luka Romero', 'Denis Vavro', 'Raúl Moro', 'Manuel Lazzari', 'Romano Floriani', 'Marco Bertini', 'Vedat Muriqi']",11,16,3,7,15,15,429,995,11,9,10,6,8,14,12,13,0,1,2,3,19,15,55,71,2,0,3,0
https://fbref.com/en/matches/b876929a/Juventus-Udinese-January-15-2022-Serie-A,Serie A,Juventus,Udinese,2,0,1.2,0.6,12-5-5,4-8-8,"['Paulo Dybala', 'Weston McKennie']",[],[],[],[],[],"['19’', '79’']",[],[],[],[],[],Massimiliano Allegri,Gabriele Cioffi,Paulo Dybala,Bram Nuytinck,2022-01-15,20:45,5000,"Allianz Stadium, Torino",Antonio Giua,Edoardo Raspollini,Vittorio Di Gioia,Francesco Fourneau,Daniele Chiffi,4-4-2,3-5-2,"['Wojciech Szczęsny', 'Matthijs de Ligt', 'Arthur Melo', 'Paulo Dybala', 'Juan Cuadrado', 'Weston McKennie', 'Luca Pellegrini', 'Moise Kean', 'Daniele Rugani', 'Rodrigo Bentancur', 'Dejan Kulusevski']","['Daniele Padelli', 'Nehuén Pérez', 'Marvin Zeegelaar', 'Tolgay Arslan', 'Jean-Victor Makengo', 'Beto', 'Gerard Deulofeu', 'Walace', 'Destiny Udogie', 'Bram Nuytinck', 'Brandon Soppy']","['Carlo Pinsoglio', 'Mattia Perin', 'Mattia De Sciglio', 'Giorgio Chiellini', 'Álvaro Morata', 'Alex Sandro', 'Federico Bernardeschi', 'Kaio Jorge', 'Adrien Rabiot', 'Manuel Locatelli', 'Koni De Winter']","['Antonio Santurro', 'Edoardo Piana', 'Isaac Success', 'Mato Jajalo', 'Ignacio Pussetto', 'Lazar Samardzic', 'Ilija Nestorovski', 'Simone Ianesi', 'Riccardo Castagnaviz', 'Mattia Damiani', 'Nicolò Cocetta', 'Riccardo Pinzi']",13,10,7,6,20,16,825,496,23,15,14,10,17,10,13,23,1,0,6,9,10,19,72,53,1,0,2,0
https://fbref.com/en/matches/4e9bc574/Sassuolo-Hellas-Verona-January-16-2022-Serie-A,Serie A,Sassuolo,Hellas Verona,2,4,0.9,3.1,7-7-8,8-6-8,"['Gianluca Scamacca', 'Grégoire Defrel']","['Gianluca Caprari', 'Antonín Barák', 'Antonín Barák']",[],['Antonín Barák'],[],[],"['54’', '67’']","['37’', '44’', '90+4’']",[],['57’'],[],[],Alessio Dionisi,Igor Tudor,Gian Marco Ferrari,Miguel Veloso,2022-01-16,12:30,3843,"Mapei Stadium - Città del Tricolore, Reggio Emilia",Alessandro Prontera,Marco Bresmes,Daisuke  Yoshikawa,Matteo Marchetti,Maurizio Mariani,4-2-3-1,3-4-3,"['Andrea Consigli', 'Rogério', 'Maxime Lopez', 'Davide Frattesi', 'Mert Müldür', 'Giacomo Raspadori', 'Vlad Chiricheș', 'Jeremy Toljan', 'Gian Marco Ferrari', 'Giorgos Kyriakopoulos', 'Gianluca Scamacca']","['Lorenzo Montipò', 'Miguel Veloso', 'Antonín Barák', 'Darko Lazović', 'Gianluca Caprari', 'Nicolò Casale', 'Federico Ceccherini', 'Koray Günter', 'Fabio Depaoli', 'Adrien Tameze', 'Giovanni Simeone']","['Giacomo Satalino', 'Gianluca Pegolo', 'Kaan Ayhan', 'Abdou Harroui', 'Asan Mata', 'Christian Aucelli', 'Ruan', 'Salim Abubakar', 'Yeferson Paz', 'Edoardo Pieragnolo', 'Grégoire Defrel']","['Ivor Pandur', 'Alessandro Berardi', 'Davide Faraoni', 'Nikola Kalinić', 'Kevin Lasagna', 'Matteo Cancellieri', 'Kevin Rüegg', 'Daniel Bessa', 'Bosko Sutalo', 'Antonino Ragusa', 'Diego Coppola']",6,18,9,7,26,16,588,524,14,16,4,17,11,14,23,27,0,8,13,6,24,21,68,46,2,0,4,0
https://fbref.com/en/matches/e3e227d2/Venezia-Empoli-January-16-2022-Serie-A,Serie A,Venezia,Empoli,1,1,1.3,1.6,4-6-11,8-5-9,['David Okereke'],['Szymon Żurkowski'],[],[],[],[],['73’'],['26’'],[],[],[],[],Paolo Zanetti,Aurelio Andreazzoli,Cristian Molinaro,Filippo Bandinelli,2022-01-16,15:00,3805,"Stadio Pierluigi Penzo , Venezia",Piero Giacomelli,Domenico Palermo,Giuseppe Perrotti,Daniele Minelli,Daniele Doveri,4-3-2-1,4-3-2-1,"['Luca Lezzerini', 'Cristian Molinaro', 'Tanner Tessmann', 'Mattia Aramu', 'Thomas Henry', 'Mickaël Cuisance', 'Sofian Kiyine', 'Mattia Caldara', 'Pietro Ceccaroni', 'Domen Črnigoj', 'Ethan Ampadu']","['Guglielmo Vicario', 'Liam Henderson', 'Nedim Bajrami', 'Riccardo Fiamozzi', 'Filippo Bandinelli', 'Lorenzo Tonelli', 'Szymon Żurkowski', 'Samuele Ricci', 'Petar Stojanović', 'Ardian Ismajli', 'Andrea Pinamonti']","['Niki Mäenpää', 'Filippo Neri', 'Antonio Vacca', 'Arnór Sigurðsson', 'Marco Modolo', 'Luca Fiordilino', 'Daan Heymans', 'Nani', 'Gianluca Busio', 'Dor Peretz', 'David Okereke']","['Samir Ujkani', 'Jacopo Furlan', 'Leo Štulac', 'Simone Romagnoli', 'Leonardo Mancuso', 'Patrick Cutrone', 'Jacopo Fazzini', 'Andrea La Mantia', 'Samuele Damiani', 'Kristjan Asllani', 'Alessio Rizza', 'Leonardo Pezzola']",13,16,6,5,26,17,543,557,13,18,5,13,16,17,23,24,0,1,7,8,29,17,65,52,3,0,5,0
https://fbref.com/en/matches/8feacd2a/Roma-Cagliari-January-16-2022-Serie-A,Serie A,Roma,Cagliari,1,0,1.8,0.4,11-2-9,3-7-12,[],[],['Sérgio Oliveira'],[],[],[],[],[],['33’'],[],[],[],José Mourinho,Walter Mazzarri,Gianluca Mancini,João Pedro,2022-01-16,18:00,5000,"Stadio Olimpico, Roma",Lorenzo Maggioni,Pasquale De Meo,Oreste Muto,Manuel Volpi,Luca Pairetto,4-2-3-1,3-5-2,"['Rui Patrício', 'Matías Viña', 'Tammy Abraham', 'Ainsley Maitland-Niles', 'Jordan Veretout', 'Nicolò Zaniolo', 'Gianluca Mancini', 'Marash Kumbulla', 'Sérgio Oliveira', 'Felix Afena-Gyan', 'Henrikh Mkhitaryan']","['Alessio Cragno', 'Edoardo Goldaniga', 'Răzvan Marin', 'João Pedro', 'Alessandro Deiola', 'Giorgio Altare', 'Gastón Pereiro', 'Gabriele Zappa', 'Dalbert Henrique', 'Leonardo Pavoletti', 'Andrea Carboni']","['Pietro Boer', 'Daniel Fuzato', 'Rick Karsdorp', 'Carles Pérez', 'Eldor Shomurodov', 'Edoardo Bove', 'Nicola Zalewski', 'Cristian Volpato', 'Jan Oliveras', 'Dimitrios Keramitsis']","['Boris Radunović', 'Eldin Lolic', 'Nahitan Nández', 'Luca Gagliano', 'Charalambos Lykogiannis', 'Nicolò Cavuoti', 'Adam Obert', 'Riccardo Ladinetti', 'Jacopo Desogus', 'Iurie Iovu']",13,18,1,1,10,24,696,558,7,25,10,12,21,20,17,13,2,2,6,8,26,24,81,69,3,0,4,0
https://fbref.com/en/matches/b6107d5e/Atalanta-Internazionale-January-16-2022-Serie-A,Serie A,Atalanta,Internazionale,0,0,1.6,1.8,12-6-3,15-5-1,[],[],[],[],[],[],[],[],[],[],[],[],Gian Piero Gasperini,Simone Inzaghi,Remo Freuler,Samir Handanović,2022-01-16,20:45,5000,"Stadio Atleti Azzurri d'Italia, Bergamo",Davide Massa,Alessandro Lo Cicero,Filippo Valeriani,Juan Sacchi,Aleandro Di Paolo,4-3-3,3-5-2,"['Juan Musso', 'José Luis Palomino', 'Teun Koopmeiners', 'Luis Muriel', 'Remo Freuler', 'Giuseppe Pezzella', 'Marten de Roon', 'Berat Djimsiti', 'Merih Demiral', 'Matteo Pessina', 'Mario Pašalić']","['Samir Handanović', 'Alexis Sánchez', 'Edin Džeko', 'Ivan Perišić', 'Hakan Çalhanoğlu', 'Nicolò Barella', ""Danilo D'Ambrosio"", 'Matteo Darmian', 'Milan Škriniar', 'Marcelo Brozović', 'Alessandro Bastoni']","['Francesco Rossi', 'Marco Sportiello', 'Giorgio Scalvini', 'Federico Zuccon', 'Giorgio Cittadini', 'Simone Panada', 'Aleksei Miranchuk', 'Davide Zappacosta', 'Roberto Piccoli']","['Ionuț Radu', 'Denzel Dumfries', 'Roberto Gagliardini', 'Stefan de Vrij', 'Matías Vecino', 'Lautaro Martínez', 'Aleksandar Kolarov', 'Stefano Sensi', 'Andrea Ranocchia', 'Joaquín Correa', 'Arturo Vidal', 'Federico Dimarco']",12,10,6,4,16,15,521,801,12,16,20,9,16,9,13,10,0,3,12,4,17,17,76,77,2,0,2,0
https://fbref.com/en/matches/3a49d3a9/Milan-Spezia-January-17-2022-Serie-A,Serie A,Milan,Spezia,1,2,2.2,1.5,15-3-4,6-4-12,['Rafael Leão'],"['Kevin Agudelo', 'Emmanuel Gyasi']",[],[],[],[],['45’'],"['64’', '90+6’']",[],[],[],[],Stefano Pioli,Thiago Motta,Theo Hernández,Giulio Maggiore,2022-01-17,18:30,5000,"Stadio Giuseppe Meazza, Milano",Marco Serra,Alessandro Cipressa,Michele Grossi,Simone Sozza,Daniele Doveri,4-2-3-1,4-3-3,"['Mike Maignan', 'Brahim Díaz', 'Zlatan Ibrahimović', 'Rafael Leão', 'Theo Hernández', 'Pierre Kalulu', 'Alessandro Florenzi', 'Rade Krunić', 'Tiemoué Bakayoko', 'Matteo Gabbia', 'Alexis Saelemaekers']","['Ivan Provedel', 'Rey Manaj', 'Daniele Verde', 'Emmanuel Gyasi', 'Arkadiusz Reca', 'Jakub Kiwior', 'Simone Bastoni', 'Giulio Maggiore', 'Kelvin Amian', 'Martin Erlic', 'Dimitris Nikolaou']","['Ciprian Tătărușanu', 'Antonio Mirante', 'Davide Calabria', 'Samu Castillejo', 'Olivier Giroud', 'Ante Rebić', 'Daniel Maldini', 'Junior Messias', 'Enrico Di Gesù', 'Luca Stanga']","['Jeroen Zoet', 'Petar Zovko', 'Jacopo Sala', 'Viktor Kovalenko', 'Petko Hristov', ""M'Bala Nzola"", 'Salvador Ferrer', 'Janis Antiste', 'Aimar Sher', 'Kevin Agudelo', 'Dávid Strelec', 'Nicolò Bertola']",11,17,10,1,27,9,638,484,11,19,8,11,18,16,5,22,1,4,4,11,12,17,63,63,2,0,5,0
https://fbref.com/en/matches/7fa4a885/Bologna-Napoli-January-17-2022-Serie-A,Serie A,Bologna,Napoli,0,2,0.9,2.3,8-3-10,14-4-4,[],"['Hirving Lozano', 'Hirving Lozano']",[],[],[],[],[],"['20’', '47’']",[],[],[],[],Siniša Mihajlović,Luciano Spalletti,Roberto Soriano,Dries Mertens,2022-01-17,18:30,5000,"Stadio Renato Dall'Ara, Bologna",Livio Marinelli,Niccolò Pagliardini,Antonio Vono,Juan Sacchi,Michael Fabbri,3-1-4-2,4-2-3-1,"['Łukasz Skorupski', 'Luis Binks', 'Aaron Hickey', 'Adama Soumaoro', 'Arthur Theate', 'Marko Arnautović', 'Nicola Sansone', 'Nicolas Viola', 'Roberto Soriano', 'Lorenzo De Silvestri', 'Mattias Svanberg']","['Alex Meret', 'Juan Jesus', 'Mário Rui', 'Elif Elmas', 'Fabián Ruiz Peña', 'Hirving Lozano', 'Amir Rrahmani', 'Dries Mertens', 'Piotr Zieliński', 'Giovanni Di Lorenzo', 'Stanislav Lobotka']","['Francesco Bardi', 'Nicola Bagnolini', 'Kevin Bonifazi', 'Nicolás Domínguez', 'Andreas Skov Olsen', 'Gary Medel', 'Sydney van Hooijdonk', 'Riccardo Stivanello', 'Niklas Pyyhtiä', 'Emanuel Vignato', 'Gianmarco Cangiano', 'Diego Falcinelli']","['Davide Marfella', 'Hubert Idasiak', 'Kévin Malcuit', 'Axel Tuanzebe', 'Diego Demme', 'Victor Osimhen', 'Matteo Politano', 'Faouzi Ghoulam', 'Andrea Petagna', 'Alessandro Zanoli', 'Antonio Vergara']",9,11,1,4,12,10,530,757,5,18,13,13,6,13,14,10,0,2,6,8,18,14,43,46,3,0,1,0
https://fbref.com/en/matches/a6f1d693/Fiorentina-Genoa-January-17-2022-Serie-A,Serie A,Fiorentina,Genoa,6,0,3.4,0.1,11-2-8,1-9-12,"['Álvaro Odriozola', 'Giacomo Bonaventura', 'Cristiano Biraghi', 'Dušan Vlahović', 'Cristiano Biraghi', 'Lucas Torreira']",[],[],[],[],[],"['15’', '34’', '42’', '51’', '69’', '77’']",[],[],[],[],[],Vincenzo Italiano,Abdoulay Konko,Cristiano Biraghi,Stefano Sturaro,2022-01-17,20:45,5000,"Stadio Artemio Franchi, Firenze",Fabio Maresca,Gamal Mokhtar,David Miele,Antonio Di Martino,Daniele Chiffi,4-3-3,4-3-1-2,"['Pietro Terracciano', 'Cristiano Biraghi', 'Nikola Milenković', 'Giacomo Bonaventura', 'Riccardo Saponara', 'Dušan Vlahović', 'Youssef Maleh', 'Lucas Torreira', 'Nicolás González', 'Álvaro Odriozola', 'Igor']","['Salvatore Sirigu', 'Zinho Vanheusden', 'Riccardo Calafiori', 'Mattia Destro', 'Stefano Sturaro', 'Silvan Hefti', 'Kelvin Yeboah', 'Milan Badelj', 'Leo Skiri Østigård', 'Manolo Portanova', 'Pablo Galdames Millán']","['Bartłomiej Drągowski', 'José Callejón', 'Gaetano Castrovilli', 'Jonathan Ikone', 'Erick Pulgar', 'Aleksa Terzić', 'Krzysztof Piątek', 'Lorenzo Venuti', 'Alfred Duncan', 'Riccardo Sottil', 'Matija Nastasić', 'Aleksandr Kokorin']","['Federico Marchetti', 'Lorenzo Andrenacci', 'Andrea Masiello', 'Felipe Caicedo', 'Filippo Melegoni', 'Mattia Bani', 'Goran Pandev', 'Caleb Ekuban', 'Aleksander Buksa', 'Andrea Cambiaso', 'Nicolò Rovella']",10,11,4,0,12,5,864,389,6,13,8,14,9,3,6,22,1,2,4,8,14,12,61,59,1,0,3,0
https://fbref.com/en/matches/f5671990/Hellas-Verona-Bologna-January-21-2022-Serie-A,Serie A,Hellas Verona,Bologna,2,1,1.8,0.6,9-6-8,8-3-11,"['Gianluca Caprari', 'Nikola Kalinić']",['Riccardo Orsolini'],[],[],[],[],"['38’', '85’']",['14’'],[],[],[],[],Igor Tudor,Siniša Mihajlović,Miguel Veloso,Roberto Soriano,2022-01-21,20:45,4286,"Stadio Marc'Antonio Bentegodi, Verona",Matteo Gariglio,Dario Cecconi,Fabrizio Lombardo,Matteo Marcenaro,Piero Giacomelli,3-4-3,5-3-2,"['Lorenzo Montipò', 'Miguel Veloso', 'Davide Faraoni', 'Antonín Barák', 'Darko Lazović', 'Gianluca Caprari', 'Ivan Ilić', 'Nicolò Casale', 'Federico Ceccherini', 'Koray Günter', 'Giovanni Simeone']","['Łukasz Skorupski', 'Luis Binks', 'Aaron Hickey', 'Kevin Bonifazi', 'Arthur Theate', 'Riccardo Orsolini', 'Nicolás Domínguez', 'Nicola Sansone', 'Gary Medel', 'Roberto Soriano', 'Mattias Svanberg']","['Ivor Pandur', 'Alessandro Berardi', 'Nikola Kalinić', 'Kevin Lasagna', 'Kevin Rüegg', 'Daniel Bessa', 'Fabio Depaoli', 'Bosko Sutalo', 'Antonino Ragusa', 'Diego Coppola', 'Adrien Tameze']","['Francesco Bardi', 'Nicola Bagnolini', 'Marko Arnautović', 'Nicolas Viola', 'Sydney van Hooijdonk', 'Riccardo Stivanello', 'Niklas Pyyhtiä', 'Emanuel Vignato', 'Gianmarco Cangiano', 'Antonio Raimondo', 'Ebenezer Annan', 'Diego Falcinelli']",21,9,7,2,24,10,626,518,14,19,12,16,25,19,18,19,5,0,7,9,27,24,86,92,2,0,4,0
https://fbref.com/en/matches/096c86d2/Genoa-Udinese-January-22-2022-Serie-A,Serie A,Genoa,Udinese,0,0,1,0.1,1-10-12,4-9-8,[],[],[],[],[],[],[],[],[],[],[],[],Alexander Blessin,Gabriele Cioffi,Stefano Sturaro,Bram Nuytinck,2022-01-22,15:00,5000,"Stadio Comunale Luigi Ferraris, Genova",Daniele Doveri,Daniele Bindoni,Giuseppe Maccaddino,Alberto Santoro,Aleandro Di Paolo,4-3-3,3-5-2,"['Salvatore Sirigu', 'Zinho Vanheusden', 'Mattia Bani', 'Johan Vásquez', 'Caleb Ekuban', 'Mattia Destro', 'Stefano Sturaro', 'Silvan Hefti', 'Kelvin Yeboah', 'Milan Badelj', 'Manolo Portanova']","['Marco Silvestri', 'Nehuén Pérez', 'Tolgay Arslan', 'Jean-Victor Makengo', 'Beto', 'Gerard Deulofeu', 'Walace', 'Nahuel Molina', 'Bram Nuytinck', 'Rodrigo Becão', 'Brandon Soppy']","['Adrian Šemper', 'Federico Marchetti', 'Andrea Masiello', 'Felipe Caicedo', 'Filippo Melegoni', 'Riccardo Calafiori', 'Goran Pandev', 'Aleksander Buksa', 'Andrea Cambiaso', 'Nikola Maksimović', 'Pablo Galdames Millán']","['Antonio Santurro', 'Edoardo Piana', 'Marvin Zeegelaar', 'Isaac Success', 'Mato Jajalo', 'Destiny Udogie', 'Pablo Marí', 'Ignacio Pussetto', 'Lazar Samardzic', 'Ilija Nestorovski', 'Simone Ianesi', 'Riccardo Pinzi']",27,17,10,4,23,9,503,494,24,22,7,6,37,26,19,32,1,0,4,10,28,27,72,82,4,0,4,0
https://fbref.com/en/matches/5fe182f1/Internazionale-Venezia-January-22-2022-Serie-A,Serie A,Internazionale,Venezia,2,1,2.9,0.2,16-5-1,4-6-12,"['Nicolò Barella', 'Edin Džeko']",['Thomas Henry'],[],[],[],[],"['40’', '90’']",['19’'],[],[],[],[],Simone Inzaghi,Paolo Zanetti,Samir Handanović,Marco Modolo,2022-01-22,18:00,5000,"Stadio Giuseppe Meazza, Milano",Matteo Marchetti,Michele Lombardi,Pietro Dei Giudici,Daniele Minelli,Mario Mazzoleni,3-5-2,3-5-2,"['Samir Handanović', 'Stefan de Vrij', 'Edin Džeko', 'Lautaro Martínez', 'Ivan Perišić', 'Hakan Çalhanoğlu', 'Nicolò Barella', 'Matteo Darmian', 'Milan Škriniar', 'Marcelo Brozović', 'Alessandro Bastoni']","['Luca Lezzerini', 'Antonio Vacca', 'Tanner Tessmann', 'Marco Modolo', 'Thomas Henry', 'Maximilian Ullmann', 'Mickaël Cuisance', 'Mattia Caldara', 'Pietro Ceccaroni', 'Ethan Ampadu', 'David Okereke']","['Alex Cordaz', 'Ionuț Radu', 'Denzel Dumfries', 'Roberto Gagliardini', 'Alexis Sánchez', 'Matías Vecino', 'Aleksandar Kolarov', 'Stefano Sensi', 'Andrea Ranocchia', 'Arturo Vidal', 'Federico Dimarco', ""Danilo D'Ambrosio""]","['Niki Mäenpää', 'Filippo Neri', 'Cristian Molinaro', 'Arnór Sigurðsson', 'Luca Fiordilino', 'Nani', 'Sofian Kiyine', 'Morré Makadji', 'Dor Peretz', 'Filippo Mozzo', 'Issa Bah', 'Damiano Pecile']",13,9,6,0,33,6,840,434,16,11,4,14,24,12,6,43,2,1,1,9,26,12,46,73,3,0,4,0
https://fbref.com/en/matches/a5ee61d2/Lazio-Atalanta-January-22-2022-Serie-A,Serie A,Lazio,Atalanta,0,0,0.4,0.4,10-6-7,12-7-3,[],[],[],[],[],[],[],[],[],[],[],[],Maurizio Sarri,Gian Piero Gasperini,Ciro Immobile,Remo Freuler,2022-01-22,20:45,4000,"Stadio Olimpico, Roma",Simone Sozza,Alberto Tegoni,Marco Trinchieri,Niccolò Baroni,Davide Massa,4-3-3,3-4-1-2,"['Thomas Strakosha', 'Luiz Felipe', 'Patric', 'Lucas Leiva', 'Felipe Anderson', 'Luis Alberto', 'Ciro Immobile', 'Mattia Zaccagni', 'Sergej Milinković-Savić', 'Elseid Hysaj', 'Adam Marušić']","['Juan Musso', 'José Luis Palomino', 'Remo Freuler', 'Giuseppe Pezzella', 'Berat Djimsiti', 'Merih Demiral', 'Matteo Pessina', 'Giorgio Scalvini', 'Aleksei Miranchuk', 'Davide Zappacosta', 'Roberto Piccoli']","['Pepe Reina', 'Marius Adamonis', 'Luka Romero', 'Denis Vavro', 'Jony', 'Raúl Moro', 'Anderson Lima', 'Manuel Lazzari', 'Romano Floriani', 'Marco Bertini', 'Toma Bašić', 'Vedat Muriqi']","['Francesco Rossi', 'Marco Sportiello', 'Rafael Tolói', 'Joakim Mæhle', 'Andrea Oliveri', 'Simone Panada', 'Samuel Giovane', 'Tommaso De Nipoti', 'Alassane Sidibe']",10,17,4,1,24,4,827,581,18,14,5,15,11,11,5,24,2,2,4,6,24,19,81,77,0,0,3,0
https://fbref.com/en/matches/19a449e0/Cagliari-Fiorentina-January-23-2022-Serie-A,Serie A,Cagliari,Fiorentina,1,1,1.3,2.3,3-8-12,11-3-8,['João Pedro'],['Riccardo Sottil'],[],[],[],[],['47’'],['75’'],[],[],[],[],Walter Mazzarri,Vincenzo Italiano,João Pedro,Cristiano Biraghi,2022-01-23,12:30,5000,"Unipol Domus, Cagliari",Gianluca Aureliano,Mauro Galetto,Damiano Margani,Livio Marinelli,Fabio Maresca,3-5-2,4-3-3,"['Boris Radunović', 'Edoardo Goldaniga', 'Răzvan Marin', 'João Pedro', 'Raoul Bellanova', 'Giorgio Altare', 'Gastón Pereiro', 'Gabriele Zappa', 'Alberto Grassi', 'Dalbert Henrique', 'Adam Obert']","['Pietro Terracciano', 'Cristiano Biraghi', 'Nikola Milenković', 'Giacomo Bonaventura', 'Gaetano Castrovilli', 'Jonathan Ikone', 'Lucas Torreira', 'Krzysztof Piątek', 'Nicolás González', 'Álvaro Odriozola', 'Igor']","['Simone Aresti', 'Eldin Lolic', 'Luca Gagliano', 'Luca Ceppitelli', 'Riccardo Ladinetti', 'Christos Kourfalidis', 'Luigi Palomba', 'Iurie Iovu', 'Lisandru Tramoni', 'Matteo Lovato']","['Antonio Rosati', 'Bartłomiej Drągowski', 'José Callejón', 'Youssef Maleh', 'Erick Pulgar', 'Aleksa Terzić', 'Lorenzo Venuti', 'Alfred Duncan', 'Riccardo Sottil', 'Matija Nastasić', 'Louis Munteanu', 'Aleksandr Kokorin']",21,16,6,4,19,15,394,527,9,20,9,5,24,27,20,18,4,1,10,5,24,24,74,76,3,0,3,1
